
"ID","x","y"
1,1.32476287395693,0.00552329058931295
2,1.13363661929034,0.00451515334052025
3,1.12183081666008,0.00506688695597214
4,1.1553065710701,0.00451615608336904
5,1.25688576512039,0.00697632499232676
6,1.16787732783705,0.00475865883729974
7,1.32082473202609,0.011996556816423
8,1.25785439782776,0.0101747483968085
9,1.21746339350939,0.00439687728166326
10,0.904910997860134,0.00336791669424098
11,1.03026643479243,0.0059627460061023
12,1.18574919090606,0.00560211003532922
13,1.25227415864356,0.00456978222431922
14,1.36801555766724,0.00494928721910631
15,1.48218293683603,0.0126744876181424
16,1.16400178810582,0.00613854524012645
17,1.04096433171071,0.00385161203711013
18,1.46995664583519,0.00921427890329363
19,1.10593304084614,0.00581902745842107
20,1.4728704222478,0.00760615578805925
21,0.908223541919142,0.00350511841456472
22,1.30994220720604,0.00699710576162169
23,1.03554672771133,0.00484849212200041
24,1.08937144121155,0.0096751790043791
25,1.31819167113863,0.00469285797667574
26,1.25264822524041,0.00890720804857181
27,1.39642075672746,0.00770036450025665
28,1.49486039676704,0.0105143551708154
29,1.40578042748384,0.00572504227334741
30,1.45595232797787,0.0142531904329554
31,1.24146935096942,0.00820405282813247
32,1.38867181381211,0.00712018489991132
33,0.928539358824492,0.00325373431895265
34,1.11372461733408,0.00714176554890524
35,1.27586219175719,0.00436782145591605
36,1.32758728126064,0.0047537690878651
37,1.16910791932605,0.00749035043775244
38,0.926924415724352,0.00416892026693521
39,0.9460234913975,0.00386998375578174
40,1.21774224545807,0.00596359396422561
41,1.02938212291338,0.0044146855113502
42,1.40499082761817,0.00900298925548917
43,1.38039590455592,0.00723902780642155
44,1.32662573754787,0.00800038904921644
45,1.30923683233559,0.00664056500324365
46,0.98809470590204,0.00613174076548184
47,1.48537251516245,0.0067921806280323
48,1.28012851858512,0.00655822839698203
49,1.17751185013913,0.0068380528303462
50,1.03361259209923,0.00531568759096152
51,1.27945830971003,0.0101977246660075
52,1.32026542103849,0.00854383981484598
53,1.41358413174748,0.00537534501822334
54,0.986613384028897,0.00501351123870192
55,1.45596621986479,0.0125217301171542
56,0.964010754972696,0.00409013707338421
57,1.33004188402556,0.00751694135344684
58,0.959101083409041,0.0026647915292499
59,1.45091568301432,0.00658927469944442
60,1.22199527733028,0.00628824389943705
61,1.49130962253548,0.00714785242197715
62,0.936146959662437,0.00505615169477366
63,1.45753781106323,0.00914779414165117
64,1.12359251012094,0.00645142245616706
65,1.23292572735809,0.00498139622379306
66,1.41535302805714,0.0132939188897861
67,1.36197841269895,0.00688687912813778
68,1.32607029899955,0.0102589019034136
69,1.29609222225845,0.00658521275838223
70,1.4633945055306,0.00829534868904828
71,0.997650213958696,0.00427825237739358
72,1.41105459630489,0.00729821280660421
73,0.975578910810873,0.00395095794982944
74,1.28402866926044,0.0114030366990576
75,0.951313717849553,0.00518441894392975
76,1.23919691699557,0.00420992323933168
77,1.15176584618166,0.00541708208036056
78,1.17489761332981,0.00796207386238937
79,1.30032019643113,0.00947243695569039
80,1.42816724781878,0.00872380134125348
81,1.22337785130367,0.0108769208124873
82,1.37222109739669,0.00630544430324829
83,1.37164432075806,0.0111994796126357
84,1.44427169635892,0.0111492985870974
85,1.40075963269919,0.00952576617434538
86,1.42233837107196,0.00758340399608672
87,1.10454525682144,0.0049491034414397
88,1.41468252344057,0.00672298688578458
89,1.31650843955576,0.00638496083291777
90,1.12650983417407,0.00405638613691262
91,1.14378468990326,0.006527098353322
92,0.905656539509073,0.00358056969614162
93,1.28285804889165,0.00804912389715742
94,1.40928195971064,0.0105323804827659
95,1.35636059758253,0.0116160115967684
96,1.07895456505939,0.00364568703554858
97,1.04414655519649,0.00433783857968044
98,0.9868373173289,0.00592626766805871
99,1.06249776617624,0.00494160635143632
100,1.0529843439348,0.00364353090176553
101,1.36565868691541,0.00757080159415399
102,1.09241500706412,0.00460174250337225
103,0.934976758528501,0.00431908448049271
104,1.20161027759314,0.00573137087114949
105,0.917322463123128,0.00417230993158648
106,1.16812156001106,0.00488360486712968
107,1.09656780408695,0.00503561066511041
108,1.19540527216159,0.00875179781661512
109,0.922747390670702,0.0031915592582932
110,1.20255208346061,0.00519675692954226
111,0.925324872555211,0.00402536588228852
112,1.12076480076648,0.00383175600172159
113,0.980066616274416,0.00278377232096101
114,0.971584138087928,0.00618656300737385
115,1.00378073849715,0.00300541984408162
116,1.39402706832625,0.00692942324779764
117,0.951773164328188,0.00306001749784767
118,0.92196876690723,0.00402520668664683
119,1.08276746263728,0.00478203191547035
120,1.45203454359435,0.00666222520831865
121,1.36808040747419,0.00544078964917339
122,1.36727611133829,0.00976788356136959
123,0.910021496471018,0.00409659872953471
124,1.10505227912217,0.00728985722637178
125,1.49339010547847,0.00697226073531703
126,1.16376844346523,0.00642655278356281
127,1.47978722951375,0.00685097435710019
128,1.33437030860223,0.00990795862128425
129,1.21813915511593,0.00550013103337621
130,1.14475963474251,0.00454686397145437
131,0.98830470694229,0.004398134229852
132,1.45776665029116,0.00933140431284593
133,1.15752283637412,0.00705271878264215
134,1.16568801859394,0.00606861333152818
135,1.30242315502837,0.00911673492994108
136,1.08841360551305,0.00669261472808946
137,0.964626578288153,0.00380691193241624
138,1.38499009371735,0.00659910849767959
139,1.29190362263471,0.00908029600779841
140,0.901296306448057,0.00441482480150847
141,1.21762154451571,0.00789152403086772
142,1.03238605326042,0.00755688630148415
143,0.962191777350381,0.00400276908550151
144,1.33037401316687,0.00797715329534737
145,0.98153942800127,0.00446903501738777
146,0.982968007167801,0.00513527083448038
147,1.0203515867237,0.00399220457543601
148,1.32241020631045,0.0119080438015735
149,1.08690001401119,0.00352190731850144
150,1.17126274877228,0.00415312788550303
151,1.06534043108113,0.00418690448518965
152,1.15768604781479,0.00510944927251423
153,1.10594633719884,0.00521268084684103
154,0.940706717642024,0.00364491053390876
155,1.18858186192811,0.00969365849814319
156,1.04014070872217,0.00348147185030873
157,1.07902752170339,0.00420849499453493
158,1.17470018207096,0.0043908262049107
159,1.43569566691294,0.00845287217880185
160,1.30240703537129,0.0061128373651827
161,1.42301568039693,0.0077484292582727
162,0.989289158256724,0.0074322339055748
163,1.09533511223271,0.00447645655623836
